OBJECTID,NOMBRE_COM,Tipo,POINT_X,POINT_Y,Niveles,X,Y,aedes_mean,land_cov1_mean,land_cov2_mean,land_cov3_mean,tempmean_mean,tempvar_mean,pop_mean
"101",Arrozal,Centro poblado rural,453136.9998999999952502548694610595703,8749057.0000000000000000000000000000000,"3",453136.9998999999952502548694610595703,8749057.0000000000000000000000000000000,29.6313874209739,43.939587538155,392.455470539512,79.9079368751086,27.2333886211455,8.87233931856006,0.00520465747714652
"102",Tropezon,Centro poblado rural,451646.9998999999952502548694610595703,8743207.0000000000000000000000000000000,"3",451646.9998999999952502548694610595703,8743207.0000000000000000000000000000000,35.7182256174829,43.9097032991716,354.29023394807,68.2109993455324,27.7621451610111,9.95936502446782,0.0526063183686979
"103",Ocean�a,Centro poblado rural,440881.9998999999952502548694610595703,8739155.0000000000000000000000000000000,"3",440881.9998999999952502548694610595703,8739155.0000000000000000000000000000000,29.2946398270692,45.2408206500308,390.943107804703,46.3081768645042,27.2765681831,8.87589543028028,0.111280435915679
"104",Miraflores,Centro poblado rural,453188.9998999999952502548694610595703,8736107.0000000000000000000000000000000,"3",453188.9998999999952502548694610595703,8736107.0000000000000000000000000000000,33.2627300967773,42.1613740622997,340.447179238002,52.954525043567,27.8988633652528,9.94495616356532,0.0574411467767387
"105",Abeja,Centro poblado rural,457056.9998999999952502548694610595703,8738134.0000000000000000000000000000000,"3",457056.9998999999952502548694610595703,8738134.0000000000000000000000000000000,33.7103249714637,35.8828615917585,242.22538505674,56.582962475522,27.9581935742763,10.5514659107668,0.0715131344954653
"106",San Lorenzo,Capital distrital,464928.9998999999952502548694610595703,8733714.0000000000000000000000000000000,"2",464928.9998999999952502548694610595703,8733714.0000000000000000000000000000000,33.9568089763011,35.6476167143173,251.064109902369,60.8634958842921,27.6568817278844,9.09027295851019,0.285550446861122
"107",Alerta,Centro poblado rural,474424.9998999999952502548694610595703,8711418.0000000000000000000000000000000,"3",474424.9998999999952502548694610595703,8711418.0000000000000000000000000000000,33.9169931856462,36.083185477578,255.592627965107,56.392450836656,27.7027673523661,9.67499039951384,0.311287191562698
"108",San Pedro,Centro poblado rural,481090.9998999999952502548694610595703,8704207.0000000000000000000000000000000,"3",481090.9998999999952502548694610595703,8704207.0000000000000000000000000000000,25.5592511611459,46.258130298235,415.285775948569,74.4560116573154,27.1574117900189,9.28617784989442,0.0178955449980846
"109",La Merced,Centro poblado rural,459033.9998999999952502548694610595703,8741516.0000000000000000000000000000000,"3",459033.9998999999952502548694610595703,8741516.0000000000000000000000000000000,32.6679014335752,46.2151380508982,423.845734042023,47.1559319820704,27.2190539075442,10.2347305582456,0.0365193983458954
"110",Bello Horizonte,Centro poblado rural,452716.9998999999952502548694610595703,8740263.0000000000000000000000000000000,"3",452716.9998999999952502548694610595703,8740263.0000000000000000000000000000000,37.5652267776449,43.1616230661788,310.554137743051,51.1510012268707,28.2269038953806,10.937269899163,0.0755365072886963
"111",Iberia,Capital distrital,446623.9998999999952502548694610595703,8738939.0000000000000000000000000000000,"2",446623.9998999999952502548694610595703,8738939.0000000000000000000000000000000,40.5555070857103,18.5896820260592,104.004072039539,48.086266842188,28.6897758264192,9.91674990678957,4.69666891253513
"112",Villa Rocio,Centro poblado rural,479747.9998999999952502548694610595703,8697583.0000000000000000000000000000000,"3",479747.9998999999952502548694610595703,8697583.0000000000000000000000000000000,24.7016510814428,37.3628641217947,310.669977426529,58.5947727064292,27.2758602698644,8.91335910310348,0.0242088555786255
"113",La Novia,Centro poblado rural,484887.9998999999952502548694610595703,8688088.0000000000000000000000000000000,"3",484887.9998999999952502548694610595703,8688088.0000000000000000000000000000000,31.9974648115817,44.9455522018876,365.994143362725,42.2162879299677,27.5686139381026,10.4639503936969,0.142829489063572
"106",San Lorenzo,Capital distrital,464928.9998999999952502548694610595703,8733714.0000000000000000000000000000000,"2",,,33.9568089763011,35.6476167143173,251.064109902369,60.8634958842921,27.6568817278844,9.09027295851019,0.285550446861122
"114",Nuevo Pacaram,Centro poblado rural,487323.9998999999952502548694610595703,8691256.0000000000000000000000000000000,"3",487323.9998999999952502548694610595703,8691256.0000000000000000000000000000000,29.1875876831135,44.765731272273,379.028521712538,41.9441617496351,27.4327686918968,9.92799136026992,0.019937088516717
"115",Santa Mar�a,Centro poblado rural,499253.9997999999905005097389221191406,8685142.0000000000000000000000000000000,"3",499253.9997999999905005097389221191406,8685142.0000000000000000000000000000000,28.3687736709397,44.8790627120377,362.300279255656,74.9213688441685,27.795207818762,10.2279411266376,0.132651577057327
"116",Shiringayoc,Centro poblado rural,490643.9997999999905005097389221191406,8684080.0000000000000000000000000000000,"3",490643.9997999999905005097389221191406,8684080.0000000000000000000000000000000,34.4993894596895,46.502141704162,392.43416206042,55.3932254910469,27.6514593462149,10.1702335203687,0.0543666022561797
"117",Cinco Planchon,Centro poblado rural,481543.9998999999952502548694610595703,8684625.0000000000000000000000000000000,"3",481543.9998999999952502548694610595703,8684625.0000000000000000000000000000000,25.5002361635367,46.9642478326956,391.820589065552,75.1786980529626,26.809155061841,8.15986903260151,0.0121634055631245
"118",Boca Isiriwe,Centro poblado rural,328992.6052999999956227838993072509766,8616456.6870000008493661880493164062500,"3",328992.6052999999956227838993072509766,8616456.6870000008493661880493164062500,12.0563823939618,41.8382083633183,383.751927560537,78.9646227671838,25.5784068581946,8.55548360584918,0.00865210263792155
"119",Kotsimba,Centro poblado rural,362022.0000000000000000000000000000000,8548072.0000000000000000000000000000000,"3",362022.0000000000000000000000000000000,8548072.0000000000000000000000000000000,5.37243809761939,34.6554110539424,498.641068495713,53.4781595403498,26.7283634185791,7.16587754410583,0.0472238517881549
"120",Boca Union,Centro poblado rural,425301.0000000000000000000000000000000,8594705.0000000000000000000000000000000,"3",425301.0000000000000000000000000000000,8594705.0000000000000000000000000000000,7.69447979473369,34.6220825175547,405.791380175655,54.3809529487333,25.7125479199108,10.658399851211,0.0376968660492854
"121",Nuevo Eden,Centro poblado rural,265039.0000000000000000000000000000000,8614357.0000000000000000000000000000000,"3",265039.0000000000000000000000000000000,8614357.0000000000000000000000000000000,4.15568565008209,39.7889983409972,451.329856572189,77.090116485836,25.0708212714808,8.49810276882542,0.00533473388693197
"122",Yomibato,Centro poblado rural,186839.7900000000081490725278854370117,8694962.7899999991059303283691406250000,"3",186839.7900000000081490725278854370117,8694962.7899999991059303283691406250000,9.57915799241317,45.2692633679039,432.842931807669,98.5452654587595,25.8402581817225,5.97687957788769,0.00157924493839306
"123",Colpac,Centro poblado rural,472541.9998999999952502548694610595703,8683715.0000000000000000000000000000000,"3",472541.9998999999952502548694610595703,8683715.0000000000000000000000000000000,29.3845484244391,46.0928856844729,404.824884918687,90.0555371101656,26.7299030086537,8.06616651208907,0.00365022840847572
"124",Miraflores,Centro poblado rural,463577.9998999999952502548694610595703,8683473.0000000000000000000000000000000,"3",463577.9998999999952502548694610595703,8683473.0000000000000000000000000000000,27.9635148901688,47.0154757449501,395.757383005243,82.2215266980623,26.7024469275224,7.97717362077613,0.00278617838164157
"125",Shipetiari,Centro poblado rural,263686.0000000000000000000000000000000,8618637.0000000000000000000000000000000,"3",263686.0000000000000000000000000000000,8618637.0000000000000000000000000000000,2.40180245700635,39.1432956394396,482.808307286313,88.4302689100567,25.2196234703064,8.78385024321707,0.00423912669728866
"126",Boca Amigo,Centro poblado rural,382959.0000000000000000000000000000000,8606281.0000000000000000000000000000000,"3",382959.0000000000000000000000000000000,8606281.0000000000000000000000000000000,12.1304286646405,34.6001923828926,382.199519760652,67.3292982546989,25.4765397319644,7.78336305943687,0.00612716458106355
"127",Guanamayo,Centro poblado rural,361047.0000000000000000000000000000000,8604926.0000000000000000000000000000000,"3",361047.0000000000000000000000000000000,8604926.0000000000000000000000000000000,8.4596653197941,40.8378287666722,379.246813001131,78.6834322276868,25.3792478912755,8.51660364803515,0.0143670206257639
"128",Bonanza,Centro poblado rural,262491.0000000000000000000000000000000,8612337.0000000000000000000000000000000,"3",262491.0000000000000000000000000000000,8612337.0000000000000000000000000000000,3.13621714393814,32.1602450036383,359.015727511319,73.5759692303546,24.6208351828835,9.09485499394405,0.00662594303795583
"129",Sabaluyoc,Centro poblado rural,460183.9998999999952502548694610595703,8648618.0000000000000000000000000000000,"3",460183.9998999999952502548694610595703,8648618.0000000000000000000000000000000,32.1268474818524,43.0095974288062,386.285904729554,89.8416200008692,26.6230732832904,8.63810487567442,0.0130756431757956
"130",Colpayoc,Centro poblado rural,473179.9998999999952502548694610595703,8638170.0000000000000000000000000000000,"3",473179.9998999999952502548694610595703,8638170.0000000000000000000000000000000,37.1804548949003,42.7090749045213,365.06884042422,33.939535399278,27.259335031112,9.57305480043093,0.0197996155504533
"131",Boca Pariamanu,Centro poblado rural,469891.9998999999952502548694610595703,8626757.0000000000000000000000000000000,"3",469891.9998999999952502548694610595703,8626757.0000000000000000000000000000000,30.2635294462505,44.0735056224622,411.887148485686,73.6954824347245,26.3613378825941,9.87064571882549,0.0390196179971099
"132",San Jose,Centro poblado rural,473166.9998999999952502548694610595703,8622370.0000000000000000000000000000000,"3",473166.9998999999952502548694610595703,8622370.0000000000000000000000000000000,38.6141446866487,42.643142368919,398.243106962505,54.378660774231,27.051463197407,11.7546357531297,0.0246082995736787
"133",Rompe Olas,Centro poblado rural,477876.9998999999952502548694610595703,8609892.0000000000000000000000000000000,"3",477876.9998999999952502548694610595703,8609892.0000000000000000000000000000000,32.5322142518843,20.6744685446936,228.312887445754,18.2329520382396,27.7156955280752,10.8885880089304,17.8009190254095
"134",Centro Pastora,Centro poblado rural,469972.9998999999952502548694610595703,8606791.0000000000000000000000000000000,"3",469972.9998999999952502548694610595703,8606791.0000000000000000000000000000000,33.7840315601813,33.4430447280722,266.447234340446,46.6517021138832,26.9537343726587,9.33702337678778,0.411913994296341
"135",Jayave,Centro poblado rural,361559.0000000000000000000000000000000,8561631.0000000000000000000000000000000,"3",361559.0000000000000000000000000000000,8561631.0000000000000000000000000000000,8.43882335953199,41.2116387434832,504.396566796491,90.3507341800399,26.1563044170069,7.2472788292592,0.0146225923140857
"136",Shintuya,Centro poblado rural,250485.0000000000000000000000000000000,8598346.0000000000000000000000000000000,"3",250485.0000000000000000000000000000000,8598346.0000000000000000000000000000000,5.24592121651298,38.3299945981879,401.953125240928,63.9421900297466,24.3910846910979,8.77412071228027,0.0464184489262207
"137",San Juan Grande,Centro poblado rural,369126.0000000000000000000000000000000,8608482.0000000000000000000000000000000,"3",368178.5434000000241212546825408935547,8608482.0000000000000000000000000000000,9.92440886497497,29.6507912535416,363.332515154387,64.1521801898354,25.5460205981606,8.65606974175102,0.00816654017184339
"138",Lagarto,Centro poblado rural,409765.0000000000000000000000000000000,8601191.0000000000000000000000000000000,"3",409765.0000000000000000000000000000000,8601191.0000000000000000000000000000000,11.4287427807354,35.8265583827233,396.512563655514,68.1160267834888,25.4570564849214,8.65834510014319,0.0235785973390541
"139",La Fortuna,Centro poblado rural,430888.9998999999952502548694610595703,8595830.0000000000000000000000000000000,"3",430888.9998999999952502548694610595703,8595830.0000000000000000000000000000000,17.7181025254099,35.6705657758211,386.965727314196,60.1616428174471,25.827122858951,9.17749660768007,0.0556017985325475
"140",Tahuantinsuyo,Centro poblado rural,442510.9998999999952502548694610595703,8591640.0000000000000000000000000000000,"3",442510.9998999999952502548694610595703,8591640.0000000000000000000000000000000,36.6230207613001,24.4270137816824,184.964446582095,37.7885582809049,28.3478785459908,12.3037410955779,0.104204802104347
"141",Tayacome,Centro poblado rural,211476.0000000000000000000000000000000,8702071.0000000000000000000000000000000,"3",211476.0000000000000000000000000000000,8702071.0000000000000000000000000000000,3.11530431215676,43.7745598897884,411.958995080119,86.1748555368154,25.5812758800247,7.59151866423522,0.00108526388928554
"142",Pantiacolla,Centro poblado rural,243495.0000000000000000000000000000000,8602926.0000000000000000000000000000000,"3",243495.0000000000000000000000000000000,8602926.0000000000000000000000000000000,6.02393429781261,42.4546582874499,469.825031320672,88.1667566199052,24.815260204516,6.648933869914,0.0107011658382481
"143",Itahuania,Centro poblado rural,258439.0000000000000000000000000000000,8601837.0000000000000000000000000000000,"3",258439.0000000000000000000000000000000,8601837.0000000000000000000000000000000,4.50320049230965,33.9332146170252,420.538568067301,61.5302371878899,24.9831312588996,9.10915941218431,0.0306388927308816
"144",Santa Cruz,Centro poblado rural,245414.0000000000000000000000000000000,8598512.0000000000000000000000000000000,"3",245414.0000000000000000000000000000000,8598512.0000000000000000000000000000000,4.80693308470432,36.0194088877977,360.05894788274,69.0523909012686,24.593077737612,8.43138883610828,0.0167286850898513
"145",Llactapampa,Centro poblado rural,243136.0000000000000000000000000000000,8597172.0000000000000000000000000000000,"3",243136.0000000000000000000000000000000,8597172.0000000000000000000000000000000,5.11019416005199,39.19965140857,427.327906743394,68.8528156779823,24.4920916332624,8.34692517500273,0.0120301781923275
"146",Mansilla I,Centro poblado rural,244682.0000000000000000000000000000000,8589378.0000000000000000000000000000000,"3",244682.0000000000000000000000000000000,8589378.0000000000000000000000000000000,5.00046139908833,43.1742987869303,480.104545653022,90.1700033282487,24.639746967246,8.56189993840907,0.0137951597041352
"147",Los Aguanos,Centro poblado rural,242146.0000000000000000000000000000000,8584348.0000000000000000000000000000000,"3",242146.0000000000000000000000000000000,8584348.0000000000000000000000000000000,4.73836705968788,39.3973393316714,486.805116090132,69.7762842623063,24.8854408362987,8.99349959526655,0.0164088461527789
"148",Salvaci�n,Capital provincial,243750.0000000000000000000000000000000,8579870.0000000000000000000000000000000,"2",243750.0000000000000000000000000000000,8579870.0000000000000000000000000000000,3.92665946607788,37.4289810111125,471.871012528737,71.0124687453111,24.9680231561263,8.99551349381606,0.145698767053902
"149",Gamitana,Centro poblado rural,245229.0000000000000000000000000000000,8574010.0000000000000000000000000000000,"3",245229.0000000000000000000000000000000,8574010.0000000000000000000000000000000,4.22165564414397,35.5394420723903,399.01497764287,70.8973655099944,24.7346366471819,7.75631940896743,0.0341936287265968
"150",Boca Manu,Capital distrital,292236.0000000000000000000000000000000,8643387.0000000000000000000000000000000,"2",292236.0000000000000000000000000000000,8643387.0000000000000000000000000000000,8.51841370139535,43.9824535439959,361.496444341705,67.7031612446302,25.603427706741,9.13475591304108,0.00451030249205919
"151",Diamante,Centro poblado rural,287395.0000000000000000000000000000000,8635933.0000000000000000000000000000000,"3",287395.0000000000000000000000000000000,8635933.0000000000000000000000000000000,6.83070665722092,39.9608654975891,395.872294187546,77.6874932448069,25.3458648175001,8.53260487938921,0.00287014478554497
"152",Palmichal,Centro poblado rural,455404.9998999999952502548694610595703,8616104.0000000000000000000000000000000,"3",455404.9998999999952502548694610595703,8616104.0000000000000000000000000000000,27.4490249985143,39.1475514562506,376.053254137541,62.9826227790431,26.299369801973,9.1396007111198,0.0405292164627172
"153",Madama,Centro poblado rural,488321.9998999999952502548694610595703,8614400.0000000000000000000000000000000,"3",488321.9998999999952502548694610595703,8614400.0000000000000000000000000000000,49.7258979837308,37.6307413590516,268.511663247153,48.1550925589357,28.3771823263917,12.7745703352684,0.0218511956668383
"154",Puerto Union,Centro poblado rural,465758.9998999999952502548694610595703,8610461.0000000000000000000000000000000,"3",465758.9998999999952502548694610595703,8610461.0000000000000000000000000000000,29.8863153082179,37.2835877185731,335.203903839031,42.3001787080539,26.5724615512558,9.78056184513362,0.0930895876433504
"155",Bajo Madre De Dios,Centro poblado rural,485585.9998999999952502548694610595703,8607146.0000000000000000000000000000000,"3",485585.9998999999952502548694610595703,8607146.0000000000000000000000000000000,34.7038804698365,40.5041635623153,379.751308021745,33.0058480507416,26.881491765926,10.0912563688468,0.209193872171881
"156",Cascajal,Centro poblado rural,477170.9998999999952502548694610595703,8595868.0000000000000000000000000000000,"3",477170.9998999999952502548694610595703,8595868.0000000000000000000000000000000,25.2056976669713,40.7779727935791,387.203525422749,62.4008783942775,26.6890077540749,10.4687135319961,0.0717020604193588
"157",Puerto Mamajapa,Centro poblado rural,258923.0000000000000000000000000000000,8608113.0000000000000000000000000000000,"3",258923.0000000000000000000000000000000,8608113.0000000000000000000000000000000,3.3314373524158,31.694799071473,421.90760006595,68.7644667291022,24.6733305745311,9.08427987532182,0.00747917596908177
"158",Bajo Piedras,Centro poblado rural,475885.9998999999952502548694610595703,8618034.0000000000000000000000000000000,"3",475885.9998999999952502548694610595703,8618034.0000000000000000000000000000000,29.2748241825054,39.758298498439,369.182664205396,68.5269029672377,25.9937954349468,9.03241789559993,0.0713230776226651
"159",Guacamayo Pacal,Centro poblado rural,359507.0000000000000000000000000000000,8605676.0000000000000000000000000000000,"3",359507.0000000000000000000000000000000,8605676.0000000000000000000000000000000,8.96927050395786,39.132143370144,398.952959310322,63.5975609824295,25.401981208961,8.12729749005502,0.0169623492791361
"160",Monte Salvado,Centro poblado rural,379041.0000000000000000000000000000000,8679698.0000000000000000000000000000000,"3",379041.0000000000000000000000000000000,8679698.0000000000000000000000000000000,23.6897297407451,46.4220766569439,382.65857447574,99.4285914973209,26.1873487422341,8.57146021692376,0.0114875276432666
"161",Palotoa Teparo,Centro poblado rural,243745.6950000000069849193096160888672,8602803.7463000006973743438720703125000,"3",243745.6950000000069849193096160888672,8602803.7463000006973743438720703125000,5.70799762879809,42.3111960391204,470.545970122019,88.4976803859075,24.7683614095052,6.81099684412281,0.0108542233185832
"162",Nueva Mansilla,Centro poblado rural,244009.0000000000000000000000000000000,8593173.0000000000000000000000000000000,"3",244009.0000000000000000000000000000000,8593173.0000000000000000000000000000000,5.82608299604885,42.4944528110364,459.17961536028,79.6643415720675,24.6865120732972,8.68564372537024,0.0170633974573918
"163",Vuelta Grande,Centro poblado rural,412979.2349999999860301613807678222656,8599884.0986999999731779098510742187500,"3",412979.2349999999860301613807678222656,8599884.0986999999731779098510742187500,15.4739885804541,34.6068870135003,402.619781494141,63.2267379760742,25.8353809336717,8.39336141491436,0.0174185869166862
"164",LOROMAYO,Centro poblado rural,350003.0000000000000000000000000000000,8542978.0000000000000000000000000000000,"3",350003.0000000000000000000000000000000,8542978.0000000000000000000000000000000,6.38044087175958,35.3223762914814,410.130134200043,57.973645554998,25.4837271758309,6.45460213205745,0.196662785565905
"165",Bamberme,Centro poblado rural,319968.0000000000000000000000000000000,8560855.0000000000000000000000000000000,"3",319968.0000000000000000000000000000000,8560855.0000000000000000000000000000000,6.72968377367988,37.1774635314941,469.562494247996,74.4394361086541,26.4732694126549,6.34326975507886,0.0858772729751821
"166",Caychihue,Centro poblado rural,345059.2910999999730847775936126708984,8558543.4556000009179115295410156250000,"3",345059.2910999999730847775936126708984,8558543.4556000009179115295410156250000,18.4987270425311,19.9026761468001,144.383540226093,29.2718822399149,27.9747127573008,10.3402247566564,0.275311197259942
"167",Choque,Centro poblado rural,327405.0000000000000000000000000000000,8564281.0000000000000000000000000000000,"3",327405.0000000000000000000000000000000,8564281.0000000000000000000000000000000,5.49294383023915,12.0385580621268,46.4705145570352,34.7927916175441,27.5314175605774,9.19811940193176,0.494145703972668
"168",Huepetuhe,Capital distrital,333942.0000000000000000000000000000000,8562844.0000000000000000000000000000000,"2",333942.0000000000000000000000000000000,8562844.0000000000000000000000000000000,10.4483296563151,20.5774066324998,163.370576083506,45.5642488112129,27.6343794041518,9.3946704075934,1.56497264631354
"169",Kimiri,Centro poblado rural,345305.0000000000000000000000000000000,8552685.0000000000000000000000000000000,"3",345305.0000000000000000000000000000000,8552685.0000000000000000000000000000000,7.20250484955873,33.9460101552035,389.340092204628,63.9295643312145,25.9209166871316,9.31787912009274,0.0615502995969627
"170",Nueva,Centro poblado rural,337425.0000000000000000000000000000000,8559502.0000000000000000000000000000000,"3",337425.0000000000000000000000000000000,8559502.0000000000000000000000000000000,8.08782592119347,2.82170686359805,1.97336179492459,0.566624167549585,29.2626985080579,9.94625089056205,0.727543255938496
"171",Puente Inambari,Centro poblado rural,349838.0000000000000000000000000000000,8541848.0000000000000000000000000000000,"3",349838.0000000000000000000000000000000,8541848.0000000000000000000000000000000,5.76158820076993,35.3815802222804,426.958499707674,71.7044436103419,25.2511632718538,6.02961738862489,0.180530892438452
"172",Punkiri,Centro poblado rural,348721.0000000000000000000000000000000,8555056.0000000000000000000000000000000,"3",348721.0000000000000000000000000000000,8555056.0000000000000000000000000000000,6.65815487683914,28.2594159243927,339.280349330952,48.2848868282448,25.7321909606613,8.99410061573419,0.116630802043231
"173",Santa Ines,Centro poblado rural,335538.0000000000000000000000000000000,8560273.0000000000000000000000000000000,"3",335538.0000000000000000000000000000000,8560273.0000000000000000000000000000000,5.34685119534038,2.75793840342167,3.30422435478546,1.49373586091496,29.0431211381683,10.6946829426351,0.707806410024995
"174",Tigrimayoc,Centro poblado rural,336080.0000000000000000000000000000000,8564412.0000000000000000000000000000000,"3",336080.0000000000000000000000000000000,8564412.0000000000000000000000000000000,5.01155048859747,40.9006062256662,532.122135764674,95.4265328658255,26.1984844659504,8.34725528892718,0.13411491698302
"175",Tocabe,Centro poblado rural,336002.0000000000000000000000000000000,8582114.0000000000000000000000000000000,"3",336002.0000000000000000000000000000000,8582114.0000000000000000000000000000000,20.7570500064206,23.2611969464785,245.884673200335,46.9360176730466,27.4975648954317,11.8333808254886,0.100100694042023
"176",Tranquera,Centro poblado rural,327665.0000000000000000000000000000000,8571099.0000000000000000000000000000000,"3",327665.0000000000000000000000000000000,8571099.0000000000000000000000000000000,16.545145246441,23.4140490813293,269.157107729202,48.9240146617043,27.161235550365,11.9368260485696,0.143794923231168
"177",Alto Pukiri,Centro poblado rural,332369.0000000000000000000000000000000,8578794.0000000000000000000000000000000,"3",332369.0000000000000000000000000000000,8578794.0000000000000000000000000000000,12.1163263333406,12.1512360398058,86.3513403674539,32.4939230649259,27.5661540505774,11.8626980307215,0.205761761015477
"178",Barranco Chico,Centro poblado rural,329993.0000000000000000000000000000000,8575181.0000000000000000000000000000000,"3",329993.0000000000000000000000000000000,8575181.0000000000000000000000000000000,8.37238459289074,18.1658159829676,207.856455033024,37.4252544492483,26.684562732776,11.2809164573749,0.118648823733265
"179",Boca Colorado,Capital distrital,348768.0000000000000000000000000000000,8604748.0000000000000000000000000000000,"2",348768.0000000000000000000000000000000,8604748.0000000000000000000000000000000,14.921375701302,42.7178421622828,370.442893741005,58.2961455495734,26.1324030926353,9.21459204397704,0.263794132294635
"180",Delta 1,Centro poblado rural,335042.0000000000000000000000000000000,8585500.0000000000000000000000000000000,"3",335042.0000000000000000000000000000000,8585500.0000000000000000000000000000000,15.0265998241165,23.5283656719467,263.115656238576,26.6411303774849,27.2656725988338,10.5083319928634,0.0965640713892332
"181",Delta 2,Centro poblado rural,333560.0000000000000000000000000000000,8583142.0000000000000000000000000000000,"3",333560.0000000000000000000000000000000,8583142.0000000000000000000000000000000,11.2416061978591,23.2403089749186,405.427241114566,39.1790967188383,27.0106069765593,10.4868054540534,0.188953756886577
"182",Delta 3,Centro poblado rural,337057.0000000000000000000000000000000,8586049.0000000000000000000000000000000,"3",337057.0000000000000000000000000000000,8586049.0000000000000000000000000000000,20.4748380670997,22.012163966114,285.769268595111,33.5188415062989,27.5860837067609,11.2014420469394,0.0658892427169126
"183",Delta 4,Centro poblado rural,337043.0000000000000000000000000000000,8589735.0000000000000000000000000000000,"3",337043.0000000000000000000000000000000,8589735.0000000000000000000000000000000,16.525192570246,15.1186204019511,132.261474322518,30.3858734926007,27.3461945566464,10.3731598237574,0.0471314104509884
"184",Puerto Luz,Centro poblado rural,326785.0000000000000000000000000000000,8590536.0000000000000000000000000000000,"3",326785.0000000000000000000000000000000,8590536.0000000000000000000000000000000,8.20808481920452,35.0297274165129,452.053618026654,61.5929749973157,25.8904130446349,8.68327771181836,0.0188488438258513
"185",Punkiri chico,Centro poblado rural,352394.0000000000000000000000000000000,8572440.0000000000000000000000000000000,"3",352394.0000000000000000000000000000000,8572440.0000000000000000000000000000000,6.53559914309317,32.5989936459127,364.856302750672,60.9621577437635,25.5108118406765,9.35192303382913,0.28898794406126
"186",San Jose de Karene,Centro poblado rural,334892.0000000000000000000000000000000,8597046.0000000000000000000000000000000,"3",334892.0000000000000000000000000000000,8597046.0000000000000000000000000000000,8.52855788600382,34.0154977019545,422.686178636801,57.3627875363015,26.1437172714952,9.49924280755807,0.0905197156618719
"187",Setapo,Centro poblado rural,321319.0000000000000000000000000000000,8565764.0000000000000000000000000000000,"3",321319.0000000000000000000000000000000,8565764.0000000000000000000000000000000,9.73036998087966,20.4634328902237,259.345257816665,56.7618799484934,26.9853006498081,8.8722276349706,0.235594913989386
"188",Puerto Carlos,Centro poblado rural,353677.0000000000000000000000000000000,8571165.0000000000000000000000000000000,"3",353677.0000000000000000000000000000000,8571165.0000000000000000000000000000000,7.23516174220534,28.7878711740807,324.200215092412,57.4623755197676,25.6241482628716,9.41426242091668,0.0498090721191918
"189",San Francisco de Asis,Centro poblado rural,438276.5226999999722465872764587402344,8738254.2189000006765127182006835937500,"3",438276.5226999999722465872764587402344,8738254.2189000006765127182006835937500,28.0592712332441,46.6119140405305,396.673014296287,81.072294195285,27.0663355532741,8.2387686125271,0.0540080890762356
"190",Portillo,Centro poblado rural,436311.8536999999778345227241516113281,8736081.8587999995797872543334960937500,"3",436311.8536999999778345227241516113281,8736081.8587999995797872543334960937500,25.2063749173549,47.2511998720818,414.578149446018,96.6014885627787,26.7342515016726,8.22328619183046,0.0344122183573915
"191",San Antonio,Centro poblado rural,444420.7699000000138767063617706298828,8746023.4835999999195337295532226562500,"3",444420.7699000000138767063617706298828,8746023.4835999999195337295532226562500,33.1505273552243,41.1122239447521,332.816754625466,52.5219218976265,27.7213019972426,10.0662074529401,0.064853507872732
"192",Santa Julia,Centro poblado rural,500855.5724000000045634806156158447266,8671359.7430000007152557373046875000000,"3",500855.5724000000045634806156158447266,8671359.7430000007152557373046875000000,29.0738104472323,46.5502505765499,405.900842941965,97.7490032326205,26.7700298139117,8.32443248818866,0.00430773085177463
"193",Bajo Alegria,Centro poblado rural,494608.4055999999982304871082305908203,8661123.5021000001579523086547851562500,"3",494608.4055999999982304871082305908203,8661123.5021000001579523086547851562500,31.2451267788808,45.9509144922098,399.94177587827,97.9221210678418,26.8824676722288,8.20844967663288,0.00718327511226137
"194",Lucerna,Centro poblado rural,451472.2935999999754130840301513671875,8661383.5504000000655651092529296875000,"3",451472.2935999999754130840301513671875,8661383.5504000000655651092529296875000,31.6747295955817,44.2401776313782,368.836268107096,77.27048655351,26.6962201297283,8.0950508552293,0.00294833240910943
"195",Florida,Centro poblado rural,469893.9974999999976716935634613037109,8647495.7612999994307756423950195312500,"3",469893.9974999999976716935634613037109,8647495.7612999994307756423950195312500,29.1478296747937,43.6425335967132,424.576896405786,85.6678199868718,26.3919722071424,8.63832259618512,0.0048706685192883
"196",Tipishca,Centro poblado rural,470619.7101999999722465872764587402344,8646159.5687000006437301635742187500000,"3",470619.7101999999722465872764587402344,8646159.5687000006437301635742187500000,27.9315758755333,40.5002310301128,399.384184987921,72.2463205939845,26.391716314617,8.66277789818613,0.008081527626408
"197",Centro Piedras,Centro poblado rural,478387.3886000000056810677051544189453,8637271.1749000009149312973022460937500,"3",478387.3886000000056810677051544189453,8637271.1749000009149312973022460937500,46.2005610416845,44.7420571710646,372.071852221931,41.3365778185658,27.6532523804104,10.9464961204332,0.0253780917514877
"198",Alto Loboyoc,Centro poblado rural,481386.6305000000284053385257720947266,8622839.0155999995768070220947265625000,"3",481386.6305000000284053385257720947266,8622839.0155999995768070220947265625000,38.9282028580718,40.7600045317396,352.258129995542,55.8326365085894,27.1790772188936,10.4713297947101,0.0162408104443268
